pt_graph abundance
11 0
11 0.00000138
11 0.00000138
11 0.00000138
11 0.00000138
11 0.00000138
11 0.00000138
11 0.00000138
11 0.00000138
11 0.00000138
11 0.00000138
11 0.00000138
11 0.00000138
11 0.00000138
12 0
12 0.00000138
12 0.00000138
12 0.00000138
12 0.00000138
12 0.00000138
12 0.00000138
12 0.00000138
12 0.00000138
12 0.00000138
12 0.00000138
12 0.00000138
12 0.00000138
12 0.00000138
13 0
13 0.00000138
13 0.00000138
13 0.00000138
13 0.00000138
13 0.00000138
13 0.00000138
13 0.00000138
13 0.00000138
13 0.00000138
13 0.00000138
13 0.00000138
13 0.00000138
13 0.00000138
14 0
14 0.00000138
14 0.00000138
14 0.00000138
14 0.00000138
14 0.00000138
14 0.00000138
14 0.00000138
14 0.00000138
14 0.00000138
14 0.00000138
14 0.00000138
14 0.00000138
14 0.00000138
15 0
15 0.00000138
15 0.00000138
15 0.00000138
15 0.00000138
15 0.00000138
15 0.00000138
15 0.00000138
15 0.00000138
15 0.00000138
15 0.00000138
15 0.00000138
15 0.00000138
15 0.00000138
16 0
16 0.00000138
16 0.00000138
16 0.00000138
16 0.00000138
16 0.00000138
16 0.00000138
16 0.00000138
16 0.00000138
16 0.00000138
16 0.00000138
16 0.00000138
16 0.00000138
16 0.00000138
17 0
17 0.00000138
17 0.00000138
17 0.00000138
17 0.00000138
17 0.00000138
17 0.00000138
17 0.00000138
17 0.00000138
17 0.00000138
17 0.00000138
17 0.00000138
17 0.00000138
17 0.00000138
18 0
18 0.00000138
18 0.00000138
18 0.00000138
18 0.00000138
18 0.00000138
18 0.00000138
18 0.00000138
18 0.00000138
18 0.00000138
18 0.00000138
18 0.00000138
18 0.00000138
18 0.00000138
20 0
20 0.00000138
20 0.00000138
20 0.00000138
20 0.00000138
20 0.00000138
20 0.00000138
20 0.00000138
20 0.00000138
20 0.00000138
20 0.00000138
20 0.00000138
20 0.00000138
20 0.00000138
21 0
21 0.00000138
21 0.00000138
21 0.00000138
21 0.00000138
21 0.00000138
21 0.00000138
21 0.00000138
21 0.00000138
21 0.00000138
21 0.00000138
21 0.00000138
21 0.00000138
21 0.00000138
22 0
22 0.00000138
22 0.00000138
22 0.00000138
22 0.00000138
22 0.00000138
22 0.00000138
22 0.00000138
22 0.00000138
22 0.00000138
22 0.00000138
22 0.00000138
22 0.00000138
22 0.00000138
23 0
23 0.00000138
23 0.00000138
23 0.00000138
23 0.00000138
23 0.00000138
23 0.00000138
23 0.00000138
23 0.00000138
23 0.00000138
23 0.00000138
23 0.00000138
23 0.00000138
23 0.00000138
24 0
24 0.00000138
24 0.00000138
24 0.00000138
24 0.00000138
24 0.00000138
24 0.00000138
24 0.00000138
24 0.00000138
24 0.00000138
24 0.00000138
24 0.00000138
24 0.00000138
24 0.00000138
25 0
25 0.00000138
25 0.00000138
25 0.00000138
25 0.00000138
25 0.00000138
25 0.00000138
25 0.00000138
25 0.00000138
25 0.00000138
25 0.00000138
25 0.00000138
25 0.00000138
25 0.00000138
26 0
26 0.00000138
26 0.00000138
26 0.00000138
26 0.00000138
26 0.00000138
26 0.00000138
26 0.00000138
26 0.00000138
26 0.00000138
26 0.00000138
26 0.00000138
26 0.00000138
26 0.00000138
27 0
27 0.00000138
27 0.00000138
27 0.00000138
27 0.00000138
27 0.00000138
27 0.00000138
27 0.00000138
27 0.00000138
27 0.00000138
27 0.00000138
27 0.00000138
27 0.00000138
27 0.00000138
28 0
28 0.00000138
28 0.00000138
28 0.00000138
28 0.00000138
28 0.00000138
28 0.00000138
28 0.00000138
28 0.00000138
28 0.00000138
28 0.00000138
28 0.00000138
28 0.00000138
28 0.00000138
29 0
29 0.00000138
29 0.00000138
29 0.00000138
29 0.00000138
29 0.00000138
29 0.00000138
29 0.00000138
29 0.00000138
29 0.00000138
29 0.00000138
29 0.00000138
29 0.00000138
29 0.00000138
30 0
30 0.00000138
30 0.00000138
30 0.00000138
30 0.00000138
30 0.00000138
30 0.00000138
30 0.00000138
30 0.00000138
30 0.00000138
30 0.00000138
30 0.00000138
30 0.00000138
30 0.00000138
31 0
31 0.00000138
31 0.00000138
31 0.00000138
31 0.00000138
31 0.00000138
