0 31 1 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 3 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 6 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 8 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 11 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 12 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 13 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 14 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 15 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 16 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 17 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 18 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 19 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 20 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 21 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 23 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 24 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 25 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 26 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 27 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 28 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 29 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 30 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 31 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 32 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 34 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 35 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 36 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 37 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 38 9 10 11 12 13 15 17 19 20 21 22 23 24 25
0 31 39 9 10 11 12 13 15 17 19 20 21 22 23 24 25
